,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
137,Mycorrhizal Fungi; Basidiomycota; Fungus,TC.479,60.0,0.87,-10.4,1.87,68.005,University of Western Australia
138,Botswana; Rock Art; Southern Africa,TC.1190,16.0,0.59,20.8,1.87,14.925999999999998,University of Western Australia
139,Omega-3 Fatty Acids; Docosahexaenoic Acids; Unsaturated Fatty Acids,TC.600,32.0,0.46,-1.7,1.86,74.498,University of Western Australia
140,T-Lymphocytes; Neoplasms; Immunotherapy,TC.12,115.0,0.23,-6.3,1.86,99.665,University of Western Australia
141,Pneumothorax; Lung; Pleural Effusion,TC.693,50.0,0.79,-2.4,1.86,31.191,University of Western Australia
142,Glaciers; Holocene; Glacial Geology,TC.103,20.0,0.12,-76.3,1.85,91.098,University of Western Australia
143,Depression; Bipolar Disorder; Major Depressive Disorder,TC.175,48.0,0.31,619.5,1.85,88.68799999999999,University of Western Australia
144,Hernia; Herniorrhaphy; Laparoscopy,TC.395,21.0,0.2,381.8,1.85,56.158,University of Western Australia
145,Obesity; Leptin; Adiponectin,TC.257,21.0,0.12,11.7,1.84,91.633,University of Western Australia
146,Dogs; Pets; Cats,TC.964,20.0,0.4,-37.8,1.84,40.562,University of Western Australia
147,Neoplasms; Patients; Palliative Care,TC.77,109.0,0.33,97.6,1.84,95.04700000000001,University of Western Australia
148,Percutaneous Coronary Intervention; Patients; Myocardial Infarction,TC.53,49.0,0.16,62.7,1.84,93.10600000000001,University of Western Australia
149,Surgery; Needles; Robotics,TC.752,30.0,0.39,-41.8,1.84,56.091,University of Western Australia
150,Morals; Research; Behavior,TC.267,28.0,0.15,2.8,1.83,88.01899999999999,University of Western Australia
151,Student; Education; Learning,TC.913,31.0,0.5,-4.2,1.82,37.483000000000004,University of Western Australia
152,Drosophila; Insects; Drosophila Melanogaster,TC.342,12.0,0.16,-,1.82,72.222,University of Western Australia
153,Breast Neoplasms; Patients; Mammography,TC.89,73.0,0.29,124.5,1.82,90.897,University of Western Australia
154,Gasification; Pyrolysis; Coal,TC.87,52.0,0.17,47.8,1.81,98.527,University of Western Australia
155,Rivers; Scour; Sediment Transport,TC.468,21.0,0.23,35.9,1.77,67.671,University of Western Australia
156,Soil; Pedogenesis; Chemical Weathering,TC.878,16.0,0.48,172.7,1.77,39.023,University of Western Australia
157,Accident Prevention; Accidents; Safety Engineering,TC.638,23.0,0.29,107.9,1.76,54.284,University of Western Australia
158,Photocatalysis; Photocatalysts; Solar Cells,TC.8,15.0,0.02,-50.1,1.76,99.93299999999999,University of Western Australia
159,Secondary Batteries; Electric Batteries; Lithium Alloys,TC.30,13.0,0.02,7.5,1.76,100.0,University of Western Australia
160,Buildings; Design; Urban Planning,TC.857,11.0,0.14,32.7,1.76,59.772,University of Western Australia
161,Industry; Innovation; Entrepreneurship,TC.24,45.0,0.1,208.5,1.75,97.256,University of Western Australia
162,Cables; Circular Cylinders; Fluid Structure Interaction,TC.466,168.0,1.5,28.8,1.75,53.681000000000004,University of Western Australia
163,Endometriosis; Ovarian Neoplasms; Endometrial Neoplasms,TC.60,48.0,0.17,-22.7,1.74,90.361,University of Western Australia
164,Muscles; Duchenne Muscular Dystrophy; Skeletal Muscle,TC.385,75.0,0.77,-55.1,1.74,80.589,University of Western Australia
165,Neisseria Meningitidis; Meningococcal Vaccines; Siderophores,TC.1002,17.0,0.5,71.1,1.74,44.177,University of Western Australia
166,Basin; Craton; Zircon,TC.1484,63.0,6.12,121.7,1.74,7.497000000000001,University of Western Australia
167,Cambrian; Cretaceous; Ordovician,TC.44,56.0,0.49,-14.2,1.73,75.502,University of Western Australia
168,Intubation; Airway Management; Intratracheal Intubation,TC.470,31.0,0.35,99.2,1.73,50.201,University of Western Australia
169,Aspirin; Inflammation; Cyclooxygenase 2,TC.618,22.0,0.41,160.4,1.72,65.797,University of Western Australia
170,Sleep; Obstructive Sleep Apnea; Sleep Apnea Syndromes,TC.78,92.0,0.31,-12.6,1.72,95.78299999999999,University of Western Australia
171,Flora; Grasslands; Italy,TC.706,29.0,0.73,66.2,1.72,30.924,University of Western Australia
172,Lakes; Reservoirs; Zooplankton,TC.446,16.0,0.27,58.7,1.72,55.288000000000004,University of Western Australia
173,Terahertz Waves; Terahertz Spectroscopy; Millimeter Waves,TC.701,19.0,0.23,-66.2,1.72,54.083,University of Western Australia
174,Mesothelioma; Asbestos; Neoplasms,TC.682,91.0,1.77,-35.5,1.72,54.351000000000006,University of Western Australia
175,Hydrates (Gas); Hydration; Methane,TC.1103,37.0,0.75,23.5,1.72,60.977,University of Western Australia
176,Allergens; Hypersensitivity; Atopic Dermatitis,TC.116,112.0,0.57,15.0,1.71,90.62899999999999,University of Western Australia
177,Spermatozoa; Semen; Oocytes,TC.94,72.0,0.42,-65.3,1.71,84.337,University of Western Australia
178,Plasmons; Metamaterials; Surface Plasmon Resonance,TC.47,19.0,0.03,92.1,1.7,99.531,University of Western Australia
179,Optical Tomography; Photoacoustic Effect; Tomography,TC.398,78.0,0.54,30.7,1.7,80.455,University of Western Australia
180,Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,TC.187,93.0,0.47,24.1,1.69,89.625,University of Western Australia
181,Cryptosporidium; Giardia Lamblia; Parasites,TC.612,12.0,0.23,-29.5,1.69,53.481,University of Western Australia
182,Brain Injuries; Wounds And Injuries; Patients,TC.258,58.0,0.34,-14.3,1.69,87.015,University of Western Australia
183,Pollinators; Flowers; Pollination,TC.1035,12.0,0.37,-9.8,1.69,41.7,University of Western Australia
184,Pervasive Child Development Disorders; Autistic Disorder; Child,TC.139,145.0,0.6,-3.5,1.68,93.976,University of Western Australia
185,Electricity; Energy; Economics,TC.81,51.0,0.14,-2.2,1.68,98.594,University of Western Australia
186,Reinforced Concrete; Concretes; Steel,TC.137,38.0,0.13,174.8,1.68,89.22399999999999,University of Western Australia
187,Rumen; Dairy Cows; Rumen Fermentation,TC.168,31.0,0.24,28.7,1.68,76.305,University of Western Australia
188,Blood; Blood Transfusion; Patients,TC.272,40.0,0.32,-38.3,1.68,74.297,University of Western Australia
189,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,48.0,0.2,31.6,1.67,94.779,University of Western Australia
190,Arsenic; Arsenate; Iron Oxides,TC.569,21.0,0.23,-59.0,1.66,84.471,University of Western Australia
191,Colorectal Neoplasms; Rectal Neoplasms; Patients,TC.93,47.0,0.16,-8.1,1.65,92.035,University of Western Australia
192,Carbon Capture; Shale; Storage (Materials),TC.635,16.0,0.13,-4.7,1.65,80.25399999999999,University of Western Australia
193,Alzheimer Disease; Dementia; Amyloid,TC.32,164.0,0.41,5.2,1.65,98.795,University of Western Australia
194,Exergy; Heat Pump Systems; Rankine Cycle,TC.271,16.0,0.08,-100.0,1.65,96.051,University of Western Australia
195,Students; Medical Students; Education,TC.43,97.0,0.24,-32.9,1.65,91.90100000000001,University of Western Australia
196,Speech; Speech Recognition; Models,TC.156,21.0,0.09,0.4,1.65,82.999,University of Western Australia
197,Vaccination; Vaccines; Immunization,TC.367,44.0,0.43,24.0,1.64,70.482,University of Western Australia
198,Piles; Soils; Geotechnical Engineering,TC.64,391.0,1.13,13.7,1.64,87.684,University of Western Australia
199,Models; Social Networking (Online); Algorithms,TC.358,63.0,0.26,46.2,1.64,89.023,University of Western Australia
200,Proteins; Membranes; Endocytosis,TC.498,16.0,0.22,57.1,1.63,78.24600000000001,University of Western Australia
201,Eye; Glaucoma; Cataract,TC.19,94.0,0.27,-16.0,1.62,90.83,University of Western Australia
202,Systemic Lupus Erythematosus; Systemic Scleroderma; Patients,TC.162,27.0,0.17,-100.0,1.62,84.00299999999999,University of Western Australia
203,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,28.0,0.19,24.9,1.6,78.581,University of Western Australia
204,Artificial Respiration; Adult Respiratory Distress Syndrome; Noninvasive Ventilation,TC.382,38.0,0.38,-21.8,1.58,71.218,University of Western Australia
205,Uric Acid; Gout; Hyperuricemia,TC.1000,17.0,0.31,-17.2,1.57,56.292,University of Western Australia
206,Testosterone; Face; Behavior,TC.928,49.0,0.83,35.0,1.57,59.17,University of Western Australia
207,Telemedicine; Technology; Patients,TC.851,23.0,0.38,295.3,1.57,50.535,University of Western Australia
208,Pensions; Financial Literacy; Retirement,TC.1067,13.0,0.29,-40.2,1.57,25.301,University of Western Australia
209,Caves; Karst; Speleothem,TC.870,14.0,0.33,74.6,1.56,43.574,University of Western Australia
210,Catheters; Renal Dialysis; Central Venous Catheters,TC.651,21.0,0.27,-,1.56,43.306999999999995,University of Western Australia
211,Nursing Homes; Long-Term Care; Caregivers,TC.482,16.0,0.19,-47.4,1.56,57.095,University of Western Australia
212,Vasodilation; Endothelium; Dilatation,TC.574,50.0,1.28,-12.7,1.55,40.361,University of Western Australia
213,Membranes; Desalination; Ultrafiltration,TC.223,14.0,0.07,-,1.55,97.925,University of Western Australia
214,Geographic Information Systems; Maps; Models,TC.515,12.0,0.13,15.2,1.55,55.355,University of Western Australia
215,Rheumatoid Arthritis; Psoriasis; Patients,TC.130,24.0,0.11,83.5,1.55,91.165,University of Western Australia
216,Metabolomics; Metabolome; Mass Spectrometry,TC.858,13.0,0.17,324.1,1.55,84.538,University of Western Australia
217,Intercropping; Nutrient Management; India,TC.954,16.0,0.39,354.0,1.55,27.51,University of Western Australia
218,Memristors; MOSFET Devices; Data Storage Equipment,TC.131,32.0,0.13,-22.0,1.55,90.295,University of Western Australia
219,Soviet; Holocaust; Russia,TC.469,16.0,0.15,-87.2,1.54,13.32,University of Western Australia
220,Breast Feeding; Mothers; Infant,TC.552,93.0,0.98,-70.2,1.54,64.458,University of Western Australia
221,Phytophthora; Trichoderma; Phytophthora Infestans,TC.425,47.0,0.67,-61.3,1.54,62.918,University of Western Australia
222,Mesenchymal Stromal Cells; Stem Cells; Induced Pluripotent Stem Cells,TC.163,54.0,0.18,-38.2,1.54,97.65700000000001,University of Western Australia
223,Women; Erectile Dysfunction; Testosterone,TC.194,33.0,0.25,39.8,1.54,77.443,University of Western Australia
224,Waves; Water Waves; Wave Energy Conversion,TC.284,58.0,0.43,492.3,1.54,75.77,University of Western Australia
225,Birds; Nests; Seabirds,TC.41,51.0,0.25,-14.9,1.54,89.759,University of Western Australia
226,Algae; Microalgae; Biodiesel,TC.517,19.0,0.16,16.9,1.53,92.637,University of Western Australia
227,Learning; Students; Education,TC.557,19.0,0.21,118.7,1.53,50.937,University of Western Australia
228,Learning; Geriatrics; Students,TC.923,14.0,0.3,-62.2,1.51,33.4,University of Western Australia
229,Calcium; Calcium Signaling; Ion Channels,TC.232,33.0,0.31,230.7,1.51,78.112,University of Western Australia
230,Malaria; Plasmodium Falciparum; Parasites,TC.180,47.0,0.28,26.0,1.5,89.42399999999999,University of Western Australia
231,Melanoma; Skin Neoplasms; Neoplasms,TC.233,64.0,0.38,8.0,1.49,80.92399999999999,University of Western Australia
232,Kisspeptins; Gonadotropin-Releasing Hormone; Estradiol,TC.379,22.0,0.42,22.5,1.48,58.701,University of Western Australia
233,Foams; Energy Absorption; Crashworthiness,TC.803,17.0,0.2,-59.3,1.47,72.758,University of Western Australia
234,Masonry Materials; Masonry Construction; Brick,TC.1003,20.0,0.28,-13.6,1.47,61.111000000000004,University of Western Australia
235,Student; Ethics; Integrity,TC.776,13.0,0.24,276.0,1.47,38.019,University of Western Australia
236,Health; Socioeconomic Factors; Mortality,TC.537,18.0,0.18,-70.8,1.46,75.301,University of Western Australia
237,Education; Student; University,TC.666,14.0,0.19,-66.6,1.46,45.648999999999994,University of Western Australia
238,Food; Consumers; Farmers,TC.437,15.0,0.13,264.6,1.46,73.628,University of Western Australia
239,Students; Science; Learning,TC.230,29.0,0.17,11.4,1.45,70.75,University of Western Australia
240,Emergencies; Patients; Hospitals,TC.675,29.0,0.35,-30.6,1.45,57.965,University of Western Australia
241,Prenatal Diagnosis; Down Syndrome; First Pregnancy Trimester,TC.911,18.0,0.39,3.7,1.44,37.617,University of Western Australia
242,Kant; Theory; Epistemic,TC.152,28.0,0.12,128.1,1.44,50.87,University of Western Australia
243,Fish; Brazil; Siluriformes,TC.730,17.0,0.35,-48.0,1.43,43.641000000000005,University of Western Australia
244,Transgendered Persons; Female Homosexuality; Bisexuality,TC.580,19.0,0.18,-35.3,1.43,74.9,University of Western Australia
245,Smoking; Tobacco Products; Smoking Cessation,TC.205,35.0,0.19,43.2,1.43,89.82600000000001,University of Western Australia
246,Isoptera; Termite; Rhinotermitidae,TC.1457,14.0,1.05,786.3,1.42,10.509,University of Western Australia
247,Structural Health Monitoring; Damage Detection; Modal Analysis,TC.514,24.0,0.21,-86.0,1.42,69.74600000000001,University of Western Australia
248,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,TC.65,31.0,0.09,77.8,1.42,99.06299999999999,University of Western Australia
249,Tea; Polyphenols; Anthocyanins,TC.294,39.0,0.22,48.7,1.42,94.11,University of Western Australia
250,Remote Sensing; Image Classification; Satellite Imagery,TC.153,45.0,0.16,136.0,1.41,95.11399999999999,University of Western Australia
251,Forest; Deforestation; Conservation,TC.663,22.0,0.25,4.2,1.41,75.1,University of Western Australia
252,Bacillus Thuringiensis; Aphidoidea; Aphids,TC.129,34.0,0.24,-35.3,1.41,82.396,University of Western Australia
253,Pain; Child; Pain Management,TC.1052,15.0,0.37,-39.3,1.41,40.094,University of Western Australia
254,Aerosols; Air Quality; Atmospheric Aerosols,TC.42,45.0,0.15,9.6,1.41,97.59,University of Western Australia
255,Adaptive Filters; Algorithms; Active Noise Control,TC.1072,14.0,0.33,-,1.4,31.861,University of Western Australia
256,Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,TC.673,19.0,0.26,224.6,1.4,59.638999999999996,University of Western Australia
257,Japan; Japanese; Korea,TC.949,13.0,0.26,122.5,1.4,6.024,University of Western Australia
258,Eating Disorders; Anorexia Nervosa; Body Image,TC.364,89.0,0.7,-22.8,1.4,86.145,University of Western Australia
259,Rangelands; Grasslands; Savannas,TC.767,30.0,0.58,-43.4,1.4,61.245,University of Western Australia
260,Microsatellite Repeats; Genetic Variation; Loci,TC.716,45.0,0.87,-36.9,1.4,49.732,University of Western Australia
261,Verbs; Language; Semantics,TC.298,15.0,0.11,-45.8,1.39,28.179000000000002,University of Western Australia
262,Aquifers; Groundwater Resources; Groundwater Flow,TC.282,47.0,0.4,-33.0,1.39,80.187,University of Western Australia
263,Inertial Confinement Fusion; Laser Produced Plasmas; Plasmas (Physics),TC.312,13.0,0.11,662.6,1.39,65.06,University of Western Australia
264,Literacy; Teacher; Student,TC.450,15.0,0.13,-100.0,1.38,46.185,University of Western Australia
265,Plants; Rhizosphere; Rhizobium,TC.488,25.0,0.29,278.1,1.38,83.4,University of Western Australia
266,Liver Transplantation; Liver; Fibrosis,TC.144,22.0,0.12,178.9,1.38,81.52600000000001,University of Western Australia
267,Sphingosine; Enzyme Replacement Therapy; Sphingolipids,TC.330,13.0,0.12,1.6,1.37,81.191,University of Western Australia
268,Primates; Pan Troglodytes; Behavior,TC.350,46.0,0.51,-43.9,1.37,75.435,University of Western Australia
269,Disasters; Floods; Risks,TC.438,26.0,0.17,214.7,1.37,83.46700000000001,University of Western Australia
270,Mitochondria; Mitochondrial DNA; Mutation,TC.320,47.0,0.41,-10.1,1.37,88.554,University of Western Australia
271,Drosophila; Drosophila Melanogaster; Genetic Selection,TC.459,56.0,0.66,6.1,1.37,81.258,University of Western Australia
272,Offense; Police; Offender,TC.207,25.0,0.14,35.8,1.36,75.234,University of Western Australia
273,Bone And Bones; Osteoporosis; Bone Density,TC.45,109.0,0.39,31.1,1.36,92.97200000000001,University of Western Australia
274,DNA; Microsatellite Repeats; Population,TC.604,18.0,0.25,-10.5,1.36,68.608,University of Western Australia
275,Candida; Infection; Candida Albicans,TC.115,33.0,0.17,-58.6,1.36,85.20700000000001,University of Western Australia
276,Electric Potential; Electric Inverters; DC-DC Converters,TC.13,33.0,0.04,-22.6,1.35,98.461,University of Western Australia
277,Pheochromocytoma; Paraganglioma; Hydrocortisone,TC.286,12.0,0.11,1.2,1.35,69.344,University of Western Australia
278,Atomic Force Microscopy; Self Assembled Monolayers; Molecules,TC.345,25.0,0.24,757.8,1.35,84.137,University of Western Australia
279,Magnetic Resonance Imaging; Brain; Diffusion,TC.181,32.0,0.15,-51.8,1.35,93.37299999999999,University of Western Australia
280,Research; Clinical Trials As Topic; Patients,TC.463,16.0,0.16,-12.0,1.35,62.048,University of Western Australia
281,Fires; Forests; Wildfires,TC.278,72.0,0.66,-13.5,1.35,77.778,University of Western Australia
282,Wetlands; Desertification; Plateau,TC.674,11.0,0.18,-38.3,1.34,46.854,University of Western Australia
283,Viruses; Mosaic Viruses; Phytoplasma,TC.293,59.0,0.59,284.0,1.34,74.36399999999999,University of Western Australia
284,Synchronization; Chaotic Systems; Chaos Theory,TC.210,31.0,0.17,43.7,1.34,85.40799999999999,University of Western Australia
285,Wounds And Injuries; Patients; Emergencies,TC.380,14.0,0.13,-64.8,1.33,51.339,University of Western Australia
286,Buckling; Vibration Analysis; Functionally Graded Materials,TC.240,20.0,0.14,96.0,1.33,81.861,University of Western Australia
287,Child; Adolescent; Schools,TC.99,91.0,0.32,77.5,1.33,93.307,University of Western Australia
288,Bacillariophyta; Dinophyceae; Toxins,TC.334,17.0,0.19,-36.2,1.33,78.447,University of Western Australia
289,Iron; Anemia; Erythropoietin,TC.238,56.0,0.41,-27.1,1.32,83.133,University of Western Australia
290,Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,TC.264,18.0,0.13,-,1.32,76.84100000000001,University of Western Australia
291,Radiotherapy; Radiation; Intensity-Modulated Radiotherapy,TC.322,27.0,0.2,-44.2,1.32,71.017,University of Western Australia
292,Tourism; Tourists; Destination,TC.239,17.0,0.09,9.2,1.32,85.743,University of Western Australia
293,Electrospinning; Nanofibers; Spinning (Fibers),TC.834,23.0,0.25,-84.9,1.32,85.475,University of Western Australia
294,Cannabinoids; Cannabis; Endocannabinoids,TC.318,20.0,0.16,-85.7,1.31,88.42,University of Western Australia
295,Rice; Corn; Wheat,TC.339,65.0,0.66,106.5,1.31,71.352,University of Western Australia
296,Tides; Ocean; Ocean Currents,TC.252,100.0,0.8,-42.8,1.31,79.652,University of Western Australia
297,Refugee; Migration; Migrant,TC.1156,17.0,0.34,-86.0,1.31,30.79,University of Western Australia
298,Cognitive Radio; MIMO Systems; Orthogonal Frequency Division Multiplexing,TC.3,50.0,0.06,-21.2,1.3,97.523,University of Western Australia
299,Tooth; Bone And Bones; Dentin,TC.14,81.0,0.18,-17.7,1.3,94.37799999999999,University of Western Australia
300,Breast Neoplasms; Early Detection Of Cancer; Women,TC.595,28.0,0.31,43.1,1.3,75.033,University of Western Australia
301,Gipsy; Muslim; Gender,TC.750,20.0,0.26,-,1.3,29.651999999999997,University of Western Australia
302,Arctic; Seas; Piracy,TC.938,12.0,0.27,-43.0,1.3,22.758000000000003,University of Western Australia
303,Heavy Metals; Soils; Cadmium,TC.214,58.0,0.35,-10.0,1.3,90.161,University of Western Australia
304,Insulators; Quantum Dots; Spin,TC.186,29.0,0.16,49.5,1.29,93.775,University of Western Australia
305,Dairy Cows; Cows; Mastitis,TC.136,48.0,0.3,-9.3,1.29,80.857,University of Western Australia
306,PPAR Gamma; AMP-Activated Protein Kinases; Lipids,TC.434,14.0,0.16,311.7,1.29,80.723,University of Western Australia
307,Phosphines; Tribolium Castaneum; Coleoptera,TC.1199,16.0,0.62,-83.7,1.28,22.423000000000002,University of Western Australia
308,Exercise; Athletes; Muscles,TC.100,123.0,0.45,-59.9,1.27,92.369,University of Western Australia
309,Stormwater; Storm Sewers; Rainwater,TC.876,15.0,0.23,-19.6,1.27,67.403,University of Western Australia
310,Scabies; Mites; Pediculus,TC.1398,14.0,0.72,108.2,1.27,9.705,University of Western Australia
311,Quantum Optics; Quantum Computers; Quantum Theory,TC.57,48.0,0.13,0.7,1.27,96.185,University of Western Australia
312,Diptera; Myiasis; Larva,TC.1195,14.0,0.48,-4.0,1.27,40.428000000000004,University of Western Australia
313,Soils; Agricultural Machinery; Excavators,TC.910,14.0,0.34,686.6,1.26,30.857,University of Western Australia
314,Oxytocin; Hydrocortisone; Anxiety,TC.432,22.0,0.26,73.0,1.26,82.664,University of Western Australia
315,Hepacivirus; Hepatitis B Virus; Hepatitis C,TC.58,42.0,0.15,117.6,1.26,95.448,University of Western Australia
316,Formicidae; Hymenoptera; Ant,TC.260,45.0,0.4,-33.4,1.25,82.329,University of Western Australia
317,Attention; Brain; Learning,TC.10,169.0,0.38,-18.6,1.25,98.193,University of Western Australia
318,Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,TC.773,18.0,0.45,30.8,1.25,59.371,University of Western Australia
319,Housing; Neighborhood; Gentrification,TC.281,37.0,0.25,56.4,1.24,74.565,University of Western Australia
320,Radon; Radioisotopes; Radioactivity,TC.242,14.0,0.1,197.6,1.24,72.959,University of Western Australia
321,China; Asia; Chinese,TC.495,24.0,0.23,74.4,1.24,42.503,University of Western Australia
322,Emigrants And Immigrants; Hispanic Americans; Acculturation,TC.646,26.0,0.31,65.0,1.24,61.513000000000005,University of Western Australia
323,Alfalfa; Forage; Lolium Perenne,TC.997,48.0,2.1,36.3,1.24,23.561,University of Western Australia
324,Basin; Cordillera; Miocene,TC.1158,11.0,0.55,-69.5,1.24,20.95,University of Western Australia
325,Care; Child; Child Welfare,TC.987,13.0,0.26,193.0,1.23,38.486999999999995,University of Western Australia
326,Ligands; Ruthenium; Catalysts,TC.75,67.0,0.39,30.5,1.23,97.791,University of Western Australia
327,Mussels; Bivalvia; Oysters,TC.244,38.0,0.37,-19.3,1.23,75.63600000000001,University of Western Australia
328,Violence; Women; Child,TC.310,13.0,0.09,132.7,1.23,78.782,University of Western Australia
329,Uterine Cervical Neoplasms; Papillomavirus Infections; Women,TC.189,33.0,0.19,650.4,1.22,83.802,University of Western Australia
330,Data Envelopment Analysis; Banks; Efficiency,TC.384,28.0,0.21,94.1,1.22,79.25,University of Western Australia
331,Control; Controllers; Linear Matrix Inequalities,TC.9,51.0,0.09,-18.1,1.22,96.921,University of Western Australia
332,Aortic Valve; Mitral Valve; Aortic Valve Stenosis,TC.243,18.0,0.09,-39.7,1.21,86.814,University of Western Australia
333,Tsunamis; Earthquakes; Geophysics,TC.748,21.0,0.35,380.6,1.21,59.438,University of Western Australia
334,Burns; Wounds And Injuries; Cicatrix,TC.545,76.0,1.07,0.2,1.2,48.327,University of Western Australia
335,Bioremediation; Biodegradation; Soils,TC.280,11.0,0.09,5.9,1.19,86.212,University of Western Australia
336,Isotopes; Isotopic Fractionation; Sulfur Isotope,TC.1357,12.0,0.52,39.6,1.18,48.928999999999995,University of Western Australia
337,Memory; Episodic Memory; Learning,TC.448,41.0,0.43,11.3,1.18,73.226,University of Western Australia
338,Melatonin; Circadian Clocks; Circadian Rhythm,TC.396,18.0,0.22,-47.7,1.18,79.45100000000001,University of Western Australia
339,Graphene; Carbon Nanotubes; Nanotubes,TC.22,36.0,0.05,-25.3,1.18,99.866,University of Western Australia
340,Volatile Oils; Antioxidants; Oils,TC.366,12.0,0.1,57.4,1.18,85.542,University of Western Australia
341,Human Engineering; Ergonomics; Automation,TC.588,14.0,0.16,17.6,1.18,56.961000000000006,University of Western Australia
342,Rocks; Rock Mechanics; Tunnels,TC.155,124.0,0.45,-6.6,1.17,77.51,University of Western Australia
343,Leishmania; Visceral Leishmaniasis; Trypanosoma Cruzi,TC.261,22.0,0.2,233.2,1.16,77.376,University of Western Australia
344,Atomic Clocks; Rubidium; Frequency Standards,TC.590,25.0,0.32,-20.5,1.16,53.347,University of Western Australia
345,Particulate Matter; Air Pollution; Air Pollutants,TC.431,33.0,0.27,50.0,1.16,89.09,University of Western Australia
346,Mental Health; Psychiatry; Depression,TC.661,32.0,0.4,924.2,1.15,61.847,University of Western Australia
347,Serotonin; Depression; Serotonin Plasma Membrane Transport Proteins,TC.357,19.0,0.3,-,1.14,69.545,University of Western Australia
348,Gravitation; Black Holes (Astronomy); Models,TC.15,83.0,0.22,5.2,1.14,95.71600000000001,University of Western Australia
349,Spine; Patients; Low Back Pain,TC.23,59.0,0.14,-40.2,1.14,93.039,University of Western Australia
350,Urinary Bladder; Overactive Urinary Bladder; Women,TC.117,17.0,0.08,-33.2,1.14,80.054,University of Western Australia
351,Advanced Glycosylation End Products; HMGB1 Protein; Pyruvaldehyde,TC.736,12.0,0.18,-100.0,1.13,71.084,University of Western Australia
352,Finite Group; Subgroup; Group,TC.855,93.0,2.04,-19.5,1.13,5.087,University of Western Australia
353,Carnivores; Ungulates; Deer,TC.224,30.0,0.23,30.6,1.13,81.124,University of Western Australia
354,Pain; Neuralgia; Chronic Pain,TC.140,23.0,0.12,113.7,1.13,90.56200000000001,University of Western Australia
355,Teacher; School; Education,TC.150,30.0,0.14,-54.5,1.12,74.967,University of Western Australia
356,Araneae; Spider; Arachnida,TC.685,47.0,1.14,-23.9,1.12,27.979,University of Western Australia
357,Algorithms; Computer Graphics; Surfaces,TC.228,32.0,0.21,15.9,1.12,61.178000000000004,University of Western Australia
358,Methods; Test; Psychometrics,TC.962,30.0,0.55,-62.2,1.11,39.424,University of Western Australia
359,Knee; Osteoarthritis; Cartilage,TC.120,66.0,0.26,-36.4,1.11,91.566,University of Western Australia
360,Composite Materials; Laminates; Fiber Reinforced Plastics,TC.183,14.0,0.07,29.6,1.11,86.613,University of Western Australia
361,Teachers; Language; Student,TC.265,14.0,0.07,-,1.11,73.36,University of Western Australia
362,Microstructure; Steel; Austenite,TC.20,19.0,0.05,-41.7,1.11,97.323,University of Western Australia
363,Finite Automata; Formal Languages; P Systems,TC.697,11.0,0.2,-100.0,1.1,25.368000000000002,University of Western Australia
364,Suicide; Suicidal Ideation; Wounds And Injuries,TC.531,16.0,0.17,20.3,1.1,73.829,University of Western Australia
365,Cells; Drosophila; Neoplasms,TC.110,44.0,0.19,72.0,1.09,94.645,University of Western Australia
366,Shoots; Explants; Callus,TC.290,27.0,0.36,340.4,1.09,49.86600000000001,University of Western Australia
367,Combustion; Combustors; Ignition,TC.256,15.0,0.1,70.9,1.09,87.55,University of Western Australia
368,Algorithms; Data Structures; Data Compression,TC.845,14.0,0.27,-62.5,1.09,21.888,University of Western Australia
369,Kalman Filters; Target Tracking; Algorithms,TC.333,19.0,0.13,-8.2,1.08,59.906000000000006,University of Western Australia
370,Ships; Offshore Structures; Navigation,TC.1163,12.0,0.27,-100.0,1.08,26.774,University of Western Australia
371,Catalysis; Synthesis (Chemical); Catalysts,TC.4,30.0,0.06,-12.8,1.07,99.79899999999999,University of Western Australia
372,Dune; Wind Erosion; Sand,TC.1031,20.0,0.7,-100.0,1.07,32.931999999999995,University of Western Australia
373,Cleft Palate; Cleft Lip; Craniosynostoses,TC.582,13.0,0.18,43.4,1.07,39.625,University of Western Australia
374,Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,TC.62,31.0,0.12,95.5,1.06,90.428,University of Western Australia
375,Cholesteatoma; Ear; Otitis Media,TC.681,30.0,0.59,67.1,1.05,22.289,University of Western Australia
376,Psychotherapy; Counseling; Psychology,TC.311,14.0,0.15,-75.0,1.05,53.949,University of Western Australia
377,Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma,TC.134,70.0,0.32,-28.7,1.03,92.436,University of Western Australia
378,Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections,TC.90,45.0,0.24,-24.2,1.03,85.944,University of Western Australia
379,Indonesia; Malaysia; Thailand,TC.676,43.0,0.59,-3.5,1.03,24.9,University of Western Australia
