,Topic Cluster Number,Institutions With the Same Topic Number,Topic Cluster,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Specific Institution
836,TC.601,"University of Auckland, University of Cape Town, University of Nairobi",Rehabilitation; Depression; Patients,1.0,0.01,-100.0,7.82,59.303999999999995,University of Nairobi
837,TC.604,"Universidade Federal de Minas Gerais, nan, University of Bergen, University of Cape Town",DNA; Microsatellite Repeats; Population,14.0,0.2,-70.2,1.75,68.608,Universidade Federal de Minas Gerais
838,TC.604,"Universidade Federal de Minas Gerais, nan, University of Bergen, University of Cape Town",DNA; Microsatellite Repeats; Population,26.0,0.36,705.7,4.48,68.608,
839,TC.604,"Universidade Federal de Minas Gerais, nan, University of Bergen, University of Cape Town",DNA; Microsatellite Repeats; Population,8.0,0.11,-10.5,4.54,68.608,University of Bergen
840,TC.604,"Universidade Federal de Minas Gerais, nan, University of Bergen, University of Cape Town",DNA; Microsatellite Repeats; Population,13.0,0.18,-,3.08,68.608,University of Cape Town
841,TC.609,University of Western Australia,Additives; Manufacture; Printing,17.0,0.14,-,5.7,91.76700000000001,University of Western Australia
842,TC.61,"University of Bristol, University of Massachusetts, Zhejiang University",Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,24.0,0.06,25.7,3.21,99.598,University of Bristol
843,TC.61,"University of Bristol, University of Massachusetts, Zhejiang University",Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,189.0,0.45,64.1,2.83,99.598,University of Massachusetts
844,TC.61,"University of Bristol, University of Massachusetts, Zhejiang University",Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,373.0,0.69,-20.3,2.32,99.598,Zhejiang University
845,TC.610,"University of Leeds, University of Rochester",Clostridium Difficile; Clostridium Infections; Anthrax,76.0,1.05,-46.1,4.63,66.934,University of Leeds
846,TC.610,"University of Leeds, University of Rochester",Clostridium Difficile; Clostridium Infections; Anthrax,20.0,0.23,-73.0,10.11,66.934,University of Rochester
847,TC.612,University of Bergen,Cryptosporidium; Giardia Lamblia; Parasites,16.0,0.31,5.7,11.08,53.481,University of Bergen
848,TC.615,"University of Nairobi, University of Western Australia",G-Protein-Coupled Receptors; Arrestins; Ligands,1.0,0.02,-,2.17,72.423,University of Nairobi
849,TC.615,"University of Nairobi, University of Western Australia",G-Protein-Coupled Receptors; Arrestins; Ligands,12.0,0.23,-40.7,3.02,72.423,University of Western Australia
850,TC.617,"University of Massachusetts, University of Western Australia",Wheat; Triticum; Triticum Aestivum,6.0,0.12,-56.0,2.71,58.501000000000005,University of Massachusetts
851,TC.617,"University of Massachusetts, University of Western Australia",Wheat; Triticum; Triticum Aestivum,53.0,1.07,75.9,2.99,58.501000000000005,University of Western Australia
852,TC.619,"National Cheng Kung University, Zhejiang University",Thermoelectricity; Thermoelectric Equipment; Thermal Conductivity,21.0,0.2,-63.4,2.35,89.55799999999999,National Cheng Kung University
853,TC.619,"National Cheng Kung University, Zhejiang University",Thermoelectricity; Thermoelectric Equipment; Thermal Conductivity,153.0,1.14,-23.5,2.05,89.55799999999999,Zhejiang University
854,TC.62,"University of Southampton, University of Sydney",Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,129.0,0.49,62.9,4.31,90.428,University of Southampton
855,TC.62,"University of Southampton, University of Sydney",Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,65.0,0.25,15.5,4.34,90.428,University of Sydney
856,TC.621,"The Chinese University of Hong Kong, Shenzhen, nan",Farmers; Smallholder; Farms,1.0,0.02,-,2.56,55.422,"The Chinese University of Hong Kong, Shenzhen"
857,TC.621,"The Chinese University of Hong Kong, Shenzhen, nan",Farmers; Smallholder; Farms,9.0,0.14,-,2.85,55.422,
858,TC.622,"The Chinese University of Hong Kong, Shenzhen, nan",Roofs; Heat Island; Buildings,1.0,0.01,-,3.2,84.404,"The Chinese University of Hong Kong, Shenzhen"
859,TC.622,"The Chinese University of Hong Kong, Shenzhen, nan",Roofs; Heat Island; Buildings,26.0,0.26,-14.0,2.88,84.404,
860,TC.625,"University of Alberta, University of Cape Town, University of Sheffield",Infertility; Twins; Assisted Reproductive Techniques,21.0,0.29,-40.8,3.09,52.141999999999996,University of Alberta
861,TC.625,"University of Alberta, University of Cape Town, University of Sheffield",Infertility; Twins; Assisted Reproductive Techniques,13.0,0.18,294.9,6.95,52.141999999999996,University of Cape Town
862,TC.625,"University of Alberta, University of Cape Town, University of Sheffield",Infertility; Twins; Assisted Reproductive Techniques,16.0,0.22,-1.3,3.0,52.141999999999996,University of Sheffield
863,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,18.0,0.13,-100.0,6.08,92.57,Maastricht University
864,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,32.0,0.23,-55.4,3.87,92.57,National Cheng Kung University
865,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,9.0,0.07,-,9.38,92.57,Universidade Federal de Minas Gerais
866,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,10.0,0.07,145.5,8.94,92.57,
867,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,25.0,0.18,-38.6,4.26,92.57,University of Alberta
868,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,15.0,0.11,22.8,7.0,92.57,University of Bristol
869,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,27.0,0.16,-45.4,4.55,92.57,University of Rochester
870,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,25.0,0.18,-,4.58,92.57,University of Sheffield
871,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,30.0,0.22,-59.1,4.31,92.57,University of Southampton
872,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,38.0,0.28,2.3,4.07,92.57,University of Sydney
873,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,7.0,0.05,-18.2,12.59,92.57,University of York
874,TC.627,"Maastricht University, National Cheng Kung University, Universidade Federal de Minas Gerais, nan, University of Alberta, University of Bristol, University of Rochester, University of Sheffield, University of Southampton, University of Sydney, University of York, Zhejiang University",Autophagy; Sirolimus; Neoplasms,249.0,1.4,78.5,1.65,92.57,Zhejiang University
875,TC.63,University of Ghana,Fisheries; Sharks; Fish,6.0,0.03,-,2.15,90.228,University of Ghana
876,TC.631,"University of Auckland, University of York",Systems Engineering; Design; Models,11.0,0.15,55.3,3.23,46.988,University of Auckland
877,TC.631,"University of Auckland, University of York",Systems Engineering; Design; Models,11.0,0.15,-,2.95,46.988,University of York
878,TC.635,"The Chinese University of Hong Kong, Shenzhen, University of Rochester, University of Southampton, University of York",Carbon Capture; Shale; Storage (Materials),3.0,0.03,-,3.07,80.25399999999999,"The Chinese University of Hong Kong, Shenzhen"
879,TC.635,"The Chinese University of Hong Kong, Shenzhen, University of Rochester, University of Southampton, University of York",Carbon Capture; Shale; Storage (Materials),13.0,0.09,-52.4,3.35,80.25399999999999,University of Rochester
880,TC.635,"The Chinese University of Hong Kong, Shenzhen, University of Rochester, University of Southampton, University of York",Carbon Capture; Shale; Storage (Materials),13.0,0.11,233.5,3.03,80.25399999999999,University of Southampton
881,TC.635,"The Chinese University of Hong Kong, Shenzhen, University of Rochester, University of Southampton, University of York",Carbon Capture; Shale; Storage (Materials),10.0,0.08,90.6,3.54,80.25399999999999,University of York
882,TC.637,"University of Ghana, University of Sheffield",Research; Technology; Industry,10.0,0.1,607.1,2.41,70.281,University of Ghana
883,TC.637,"University of Ghana, University of Sheffield",Research; Technology; Industry,15.0,0.15,292.9,2.91,70.281,University of Sheffield
884,TC.639,University of Auckland,Agaricales; Polysaccharides; Antioxidants,16.0,0.2,-8.9,3.2,76.171,University of Auckland
885,TC.641,nan,Cystic Fibrosis; Cystic Fibrosis Transmembrane Conductance Regulator; Pseudomonas Aeruginosa,37.0,0.56,160.6,5.46,67.53699999999999,
886,TC.643,"Renmin University of China, The Chinese University of Hong Kong, Shenzhen, Zhejiang University",Location; Algorithms; Wi-Fi,2.0,0.02,-,2.31,70.683,Renmin University of China
887,TC.643,"Renmin University of China, The Chinese University of Hong Kong, Shenzhen, Zhejiang University",Location; Algorithms; Wi-Fi,1.0,0.01,-,5.68,70.683,"The Chinese University of Hong Kong, Shenzhen"
888,TC.643,"Renmin University of China, The Chinese University of Hong Kong, Shenzhen, Zhejiang University",Location; Algorithms; Wi-Fi,66.0,0.42,61.8,1.69,70.683,Zhejiang University
889,TC.644,Instituto Tecnologico de Estudios Superiores de Monterrey,Hyaluronic Acid; Neoplasms; Glycosaminoglycans,3.0,0.05,-,2.02,70.214,Instituto Tecnologico de Estudios Superiores de Monterrey
890,TC.645,University of Nairobi,Melanesia; Anthropology; Australia,5.0,0.08,134.7,3.09,26.439,University of Nairobi
891,TC.646,University of Cape Town,Emigrants And Immigrants; Hispanic Americans; Acculturation,16.0,0.19,-17.5,6.01,61.513000000000005,University of Cape Town
892,TC.647,University of Rochester,Acoustics; Architectural Acoustics; Acoustic Waves,8.0,0.09,-,4.83,41.968,University of Rochester
893,TC.65,University of Massachusetts,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,94.0,0.26,-24.6,3.54,99.06299999999999,University of Massachusetts
894,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,26.0,0.33,39.7,1.96,69.143,Universidade Federal de Minas Gerais
895,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,26.0,0.33,179.5,4.16,69.143,University of Alberta
896,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,12.0,0.15,-53.4,5.39,69.143,University of Bergen
897,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,13.0,0.16,86.3,3.7,69.143,University of Cape Town
898,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,76.0,0.96,-30.1,3.24,69.143,University of Sydney
899,TC.650,"Universidade Federal de Minas Gerais, University of Alberta, University of Bergen, University of Cape Town, University of Sydney, University of Western Australia",Mitochondrial Genome; Transfer RNA; Genes,13.0,0.16,-30.1,4.15,69.143,University of Western Australia
900,TC.651,University of Southampton,Catheters; Renal Dialysis; Central Venous Catheters,11.0,0.14,-100.0,3.6,43.306999999999995,University of Southampton
901,TC.657,"The Chinese University of Hong Kong, Shenzhen, nan",Education; Wages; Inequality,1.0,0.01,-,2.7,59.973,"The Chinese University of Hong Kong, Shenzhen"
902,TC.657,"The Chinese University of Hong Kong, Shenzhen, nan",Education; Wages; Inequality,23.0,0.27,-45.9,2.8,59.973,
903,TC.662,University of Cape Town,Ischemic Preconditioning; Reperfusion Injury; Ischemic Postconditioning,10.0,0.23,24.6,5.33,49.598,University of Cape Town
904,TC.663,"Universidade Federal de Minas Gerais, University of Ghana, University of Leeds",Forest; Deforestation; Conservation,35.0,0.4,-3.5,2.74,75.1,Universidade Federal de Minas Gerais
905,TC.663,"Universidade Federal de Minas Gerais, University of Ghana, University of Leeds",Forest; Deforestation; Conservation,18.0,0.21,131.6,4.42,75.1,University of Ghana
906,TC.663,"Universidade Federal de Minas Gerais, University of Ghana, University of Leeds",Forest; Deforestation; Conservation,63.0,0.72,-25.6,2.79,75.1,University of Leeds
907,TC.666,"Renmin University of China, University of York",Education; Student; University,7.0,0.1,-41.6,1.97,45.648999999999994,Renmin University of China
908,TC.666,"Renmin University of China, University of York",Education; Student; University,6.0,0.08,-100.0,3.84,45.648999999999994,University of York
909,TC.669,Renmin University of China,Opioid Analgesics; Mu Opioid Receptors; Opioid Receptors,2.0,0.07,-100.0,2.49,37.149,Renmin University of China
910,TC.670,University of Alberta,Failure Analysis; Bearings (Machine Parts); Roller Bearings,55.0,0.58,67.1,2.94,62.851000000000006,University of Alberta
911,TC.673,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Southampton",Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,4.0,0.05,-,2.52,59.638999999999996,Instituto Tecnologico de Estudios Superiores de Monterrey
912,TC.673,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Southampton",Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,40.0,0.55,35.3,4.48,59.638999999999996,University of Southampton
913,TC.674,University of Leeds,Wetlands; Desertification; Plateau,19.0,0.31,-1.4,2.8,46.854,University of Leeds
914,TC.675,University of Alberta,Emergencies; Patients; Hospitals,36.0,0.43,7.1,2.51,57.965,University of Alberta
915,TC.676,"University of Ghana, University of Nairobi",Indonesia; Malaysia; Thailand,2.0,0.03,-,2.21,24.9,University of Ghana
916,TC.676,"University of Ghana, University of Nairobi",Indonesia; Malaysia; Thailand,2.0,0.03,-13.1,2.83,24.9,University of Nairobi
917,TC.679,University of Ghana,Baculoviridae; Entomopathogenic Nematodes; Nucleopolyhedrovirus,2.0,0.05,-,3.7,41.098,University of Ghana
918,TC.689,"Renmin University of China, University of Nairobi",Personality; Borderline Personality Disorder; Personality Disorders,2.0,0.03,-,4.11,62.985,Renmin University of China
919,TC.689,"Renmin University of China, University of Nairobi",Personality; Borderline Personality Disorder; Personality Disorders,2.0,0.03,-,3.36,62.985,University of Nairobi
920,TC.690,University of Bergen,Neuroendocrine Tumors; Neoplasms; Neuroendocrine Carcinoma,17.0,0.27,513.2,3.64,63.18600000000001,University of Bergen
921,TC.695,University of Leeds,Art; Aesthetics; Kierkegaard,35.0,0.41,-22.9,2.86,24.23,University of Leeds
922,TC.7,University of Massachusetts,Catalysts; Zeolites; Hydrogenation,53.0,0.1,-32.1,2.76,99.73200000000001,University of Massachusetts
923,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,6.0,0.01,227.3,1.91,93.17299999999999,Instituto Tecnologico de Estudios Superiores de Monterrey
924,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,14.0,0.03,-18.2,3.09,93.17299999999999,"The Chinese University of Hong Kong, Shenzhen"
925,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,38.0,0.09,50.0,3.21,93.17299999999999,University of Alberta
926,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,97.0,0.23,-0.9,2.8,93.17299999999999,University of Massachusetts
927,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,40.0,0.1,-41.6,3.58,93.17299999999999,University of Southampton
928,TC.70,"Instituto Tecnologico de Estudios Superiores de Monterrey, The Chinese University of Hong Kong, Shenzhen, University of Alberta, University of Massachusetts, University of Southampton, Zhejiang University",Cloud Computing; Clouds; Distributed Computer Systems,205.0,0.38,-22.7,1.65,93.17299999999999,Zhejiang University
929,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,19.0,0.14,-,2.61,94.98,Maastricht University
930,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,35.0,0.26,-10.6,2.17,94.98,National Cheng Kung University
931,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,7.0,0.05,-,2.68,94.98,Renmin University of China
932,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,10.0,0.07,7.3,1.87,94.98,Universidade Federal de Minas Gerais
933,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,89.0,0.65,-20.1,3.87,94.98,
934,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,120.0,0.88,-10.6,2.78,94.98,University of Massachusetts
935,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,21.0,0.12,-64.2,4.67,94.98,University of Rochester
936,TC.700,"Maastricht University, National Cheng Kung University, Renmin University of China, Universidade Federal de Minas Gerais, nan, University of Massachusetts, University of Rochester, Zhejiang University",Nanoparticles; Metal Nanoparticles; Nanostructures,151.0,0.85,25.1,1.76,94.98,Zhejiang University
937,TC.703,"Renmin University of China, University of Leeds",Wastes; Solid Wastes; Municipal Solid Waste,5.0,0.06,-62.9,2.48,79.719,Renmin University of China
938,TC.703,"Renmin University of China, University of Leeds",Wastes; Solid Wastes; Municipal Solid Waste,39.0,0.45,-35.1,2.95,79.719,University of Leeds
939,TC.706,Renmin University of China,Flora; Grasslands; Italy,1.0,0.03,-,3.47,30.924,Renmin University of China
940,TC.707,University of Sydney,Germ Cell And Embryonal Neoplasms; Testis; Testicular Neoplasms,24.0,0.5,-25.0,2.62,29.719,University of Sydney
941,TC.71,Zhejiang University,Ligands; Crystal Structure; Organometallics,363.0,0.84,3.8,2.56,99.331,Zhejiang University
942,TC.713,"The Chinese University of Hong Kong, Shenzhen",Psychology; Well-Being; Happiness,2.0,0.02,-,3.63,65.663,"The Chinese University of Hong Kong, Shenzhen"
943,TC.717,"Maastricht University, nan, University of Alberta, University of Sheffield, University of York",Health Literacy; Patients; Internet,30.0,0.31,-3.1,3.24,69.612,Maastricht University
944,TC.717,"Maastricht University, nan, University of Alberta, University of Sheffield, University of York",Health Literacy; Patients; Internet,27.0,0.28,27.2,2.85,69.612,
945,TC.717,"Maastricht University, nan, University of Alberta, University of Sheffield, University of York",Health Literacy; Patients; Internet,40.0,0.41,-34.6,3.18,69.612,University of Alberta
946,TC.717,"Maastricht University, nan, University of Alberta, University of Sheffield, University of York",Health Literacy; Patients; Internet,25.0,0.26,-,4.52,69.612,University of Sheffield
947,TC.717,"Maastricht University, nan, University of Alberta, University of Sheffield, University of York",Health Literacy; Patients; Internet,21.0,0.22,-15.2,2.99,69.612,University of York
948,TC.72,"University of Cape Town, University of Sheffield",Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,660.0,2.4,13.8,2.74,91.23200000000001,University of Cape Town
949,TC.72,"University of Cape Town, University of Sheffield",Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,27.0,0.1,11.4,4.67,91.23200000000001,University of Sheffield
950,TC.721,Maastricht University,Attention Deficit Disorder With Hyperactivity; Child; Methylphenidate,14.0,0.21,147.2,2.96,67.805,Maastricht University
951,TC.729,"University of Alberta, University of Bergen",Bile Acids And Salts; Autoimmune Hepatitis; Sclerosing Cholangitis,31.0,0.59,-29.8,3.58,60.308,University of Alberta
952,TC.729,"University of Alberta, University of Bergen",Bile Acids And Salts; Autoimmune Hepatitis; Sclerosing Cholangitis,20.0,0.38,-26.9,4.27,60.308,University of Bergen
953,TC.730,"National Cheng Kung University, Renmin University of China, The Chinese University of Hong Kong, Shenzhen",Fish; Brazil; Siluriformes,8.0,0.17,3.9,2.78,43.641000000000005,National Cheng Kung University
954,TC.730,"National Cheng Kung University, Renmin University of China, The Chinese University of Hong Kong, Shenzhen",Fish; Brazil; Siluriformes,1.0,0.02,-,3.02,43.641000000000005,Renmin University of China
955,TC.730,"National Cheng Kung University, Renmin University of China, The Chinese University of Hong Kong, Shenzhen",Fish; Brazil; Siluriformes,1.0,0.02,-,3.02,43.641000000000005,"The Chinese University of Hong Kong, Shenzhen"
956,TC.732,University of Massachusetts,Herbicides; Soils; Pesticides,5.0,0.11,216.6,4.62,64.19,University of Massachusetts
957,TC.739,Instituto Tecnologico de Estudios Superiores de Monterrey,Heart-Assist Devices; Extracorporeal Membrane Oxygenation; Patients,6.0,0.08,-63.2,1.84,66.19800000000001,Instituto Tecnologico de Estudios Superiores de Monterrey
958,TC.742,"University of Ghana, University of Sheffield",Design; Human Computer Interaction; Websites,2.0,0.03,-,2.3,54.15,University of Ghana
959,TC.742,"University of Ghana, University of Sheffield",Design; Human Computer Interaction; Websites,15.0,0.19,-,2.94,54.15,University of Sheffield
960,TC.745,University of Auckland,Public Health; Residence Characteristics; Evaluation Studies As Topic,18.0,0.28,55.3,4.43,42.905,University of Auckland
961,TC.747,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Nairobi",Carotenoids; Vitamin A; Crocus,2.0,0.04,-,2.18,64.926,Instituto Tecnologico de Estudios Superiores de Monterrey
962,TC.747,"Instituto Tecnologico de Estudios Superiores de Monterrey, University of Nairobi",Carotenoids; Vitamin A; Crocus,2.0,0.04,-,2.39,64.926,University of Nairobi
963,TC.75,Renmin University of China,Ligands; Ruthenium; Catalysts,17.0,0.1,-,3.13,97.791,Renmin University of China
964,TC.751,"University of Alberta, Zhejiang University",Rough Set Theory; Algorithms; Formal Concept Analysis,30.0,0.44,6.9,2.96,53.146,University of Alberta
965,TC.751,"University of Alberta, Zhejiang University",Rough Set Theory; Algorithms; Formal Concept Analysis,44.0,0.55,6.9,2.12,53.146,Zhejiang University
966,TC.752,University of Leeds,Surgery; Needles; Robotics,11.0,0.14,409.4,2.68,56.091,University of Leeds
967,TC.757,University of Bergen,Law; Court; Human Rights,17.0,0.29,-47.2,3.5,22.959,University of Bergen
968,TC.759,"University of Bergen, University of Leeds, University of Sheffield, University of York",Museums; Art; Culture,15.0,0.19,312.3,7.43,39.357,University of Bergen
969,TC.759,"University of Bergen, University of Leeds, University of Sheffield, University of York",Museums; Art; Culture,53.0,0.67,-22.7,2.81,39.357,University of Leeds
970,TC.759,"University of Bergen, University of Leeds, University of Sheffield, University of York",Museums; Art; Culture,21.0,0.27,312.3,3.77,39.357,University of Sheffield
971,TC.759,"University of Bergen, University of Leeds, University of Sheffield, University of York",Museums; Art; Culture,22.0,0.28,-85.3,5.87,39.357,University of York
972,TC.76,"University of Bristol, University of Sydney",Thyroid Neoplasms; Thyroid Gland; Thyroidectomy,17.0,0.07,456.2,7.49,89.35700000000001,University of Bristol
973,TC.76,"University of Bristol, University of Sydney",Thyroid Neoplasms; Thyroid Gland; Thyroidectomy,103.0,0.44,36.0,3.15,89.35700000000001,University of Sydney
974,TC.765,"University of Ghana, Zhejiang University",Acids; Triterpenes; Oleanolic Acid,3.0,0.04,-,2.07,64.056,University of Ghana
975,TC.765,"University of Ghana, Zhejiang University",Acids; Triterpenes; Oleanolic Acid,82.0,0.94,19.8,1.91,64.056,Zhejiang University
976,TC.767,University of Leeds,Rangelands; Grasslands; Savannas,22.0,0.43,-59.2,2.6,61.245,University of Leeds
977,TC.768,"University of Ghana, University of Nairobi",Forgiveness; Communication; Students,4.0,0.07,-,3.26,44.913000000000004,University of Ghana
978,TC.768,"University of Ghana, University of Nairobi",Forgiveness; Communication; Students,3.0,0.05,-,4.18,44.913000000000004,University of Nairobi
979,TC.770,University of Auckland,Natural Fibers; Composite Materials; Mechanical Properties,36.0,0.45,-15.9,3.0,67.938,University of Auckland
980,TC.773,"nan, University of Bergen, University of Bristol",Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,13.0,0.32,47.1,2.55,59.371,
981,TC.773,"nan, University of Bergen, University of Bristol",Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,39.0,0.97,-46.5,11.28,59.371,University of Bergen
982,TC.773,"nan, University of Bergen, University of Bristol",Benthic Foraminifera; Planktonic Foraminifera; Paleoceanography,89.0,2.2,-22.4,6.49,59.371,University of Bristol
983,TC.780,University of Massachusetts,Judgment; Decision Making; Probability,7.0,0.11,171.3,2.75,54.886,University of Massachusetts
984,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,96.0,0.98,-52.3,2.98,82.12899999999999,Maastricht University
985,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,24.0,0.25,-69.1,3.83,82.12899999999999,National Cheng Kung University
986,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,11.0,0.11,-58.8,4.05,82.12899999999999,
987,TC.782,"Maastricht University, National Cheng Kung University, nan, University of Alberta, University of Ghana, University of Leeds, University of Sheffield, University of York",Sarcopenia; Patients; Aged,110.0,1.13,19.9,3.46,82.12899999999999,University of Alberta
