,Topic Cluster,Topic Cluster Number,Scholarly Output,Publication share (%),Growth (%),Field-Weighted Citation Impact,Prominence percentile,Institution
46,Helicobacter Pylori; Gastroesophageal Reflux; Helicobacter Infections,TC.90,51.0,0.27,-21.8,2.65,85.944,University of Leeds
47,Life Cycle; Sustainable Development; Sustainability,TC.812,12.0,0.15,-16.0,2.64,84.87299999999999,University of Leeds
48,Rangelands; Grasslands; Savannas,TC.767,22.0,0.43,-59.2,2.6,61.245,University of Leeds
49,Transgendered Persons; Female Homosexuality; Bisexuality,TC.580,27.0,0.26,-63.0,2.6,74.9,University of Leeds
0,Health; Delivery Of Health Care; Women,TC.424,8.0,0.06,-,18.68,76.908,University of Massachusetts
1,Research; Science; Periodicals As Topic,TC.932,6.0,0.08,-35.5,14.45,73.42699999999999,University of Massachusetts
2,Fiction; Postcolonial; Introduction,TC.867,7.0,0.12,-,9.7,5.622000000000001,University of Massachusetts
3,Magnetoplasma; Tokamak Devices; Plasmas,TC.185,10.0,0.06,-,8.71,77.845,University of Massachusetts
4,Speech; Speech Recognition; Models,TC.156,14.0,0.06,-,7.47,82.999,University of Massachusetts
5,Contraception; Women; Contraceptive Agents,TC.409,8.0,0.09,-,6.83,60.776,University of Massachusetts
6,Deglutition Disorders; Stroke; Patients,TC.1207,7.0,0.18,-53.8,6.62,32.999,University of Massachusetts
7,Radio Frequency Identification (RFID); Technology; Internet,TC.872,7.0,0.09,-100.0,6.51,62.316,University of Massachusetts
8,Algorithms; Computer Vision; Models,TC.0,73.0,0.05,35.7,6.09,99.465,University of Massachusetts
9,Rhetoric; Feminist; Feminism,TC.791,7.0,0.11,126.0,5.86,21.084,University of Massachusetts
10,Women; Erectile Dysfunction; Testosterone,TC.194,19.0,0.14,31.1,5.69,77.443,University of Massachusetts
11,Detectors; High Energy Physics; Readout Systems,TC.560,22.0,0.27,-39.6,5.36,45.716,University of Massachusetts
12,Electromagnetic Compatibility; Electromagnetic Pulse; Reverberation,TC.838,14.0,0.23,-29.9,4.72,24.096,University of Massachusetts
13,Direction Of Arrival; Estimation; Beamforming,TC.822,8.0,0.13,-80.9,4.65,36.145,University of Massachusetts
14,Herbicides; Soils; Pesticides,TC.732,5.0,0.11,216.6,4.62,64.19,University of Massachusetts
15,Chemical Sensors; Gas Detectors; Volatile Organic Compounds,TC.1062,19.0,0.33,34.8,4.53,71.821,University of Massachusetts
16,Heavy Metals; Soils; Cadmium,TC.214,9.0,0.05,170.1,4.23,90.161,University of Massachusetts
17,Foams; Energy Absorption; Crashworthiness,TC.803,14.0,0.16,144.4,4.07,72.758,University of Massachusetts
18,Memristors; MOSFET Devices; Data Storage Equipment,TC.131,58.0,0.24,257.3,4.01,90.295,University of Massachusetts
19,Stormwater; Storm Sewers; Rainwater,TC.876,12.0,0.19,-100.0,3.88,67.403,University of Massachusetts
20,Ecosystem Services; Willingness To Pay; Valuation,TC.955,8.0,0.12,49.4,3.83,76.64,University of Massachusetts
21,Galaxies; Stars; Planets,TC.1,524.0,0.81,-9.6,3.76,99.264,University of Massachusetts
22,Decay; Quarks; Neutrinos,TC.6,703.0,1.46,43.4,3.71,98.39399999999999,University of Massachusetts
23,Phosphors; Luminescence; Light Emission,TC.91,13.0,0.05,-4.7,3.65,96.25200000000001,University of Massachusetts
24,Toxicology; Pharmaceutical Preparations; Risk Assessment,TC.970,11.0,0.28,95.5,3.54,53.882,University of Massachusetts
25,Microbial Fuel Cells; Anaerobic Digestion; Bioreactors,TC.65,94.0,0.26,-24.6,3.54,99.06299999999999,University of Massachusetts
26,Algorithms; Computer Graphics; Surfaces,TC.228,16.0,0.1,131.8,3.49,61.178000000000004,University of Massachusetts
27,Semantics; Models; Recommender Systems,TC.37,140.0,0.26,2.4,3.43,96.319,University of Massachusetts
28,Ozonization; Degradation; Wastewater Treatment,TC.206,59.0,0.24,121.5,3.42,98.728,University of Massachusetts
29,Dengue; Viruses; Dengue Virus,TC.170,6.0,0.03,-100.0,3.37,98.32700000000001,University of Massachusetts
30,Glaciers; Holocene; Glacial Geology,TC.103,63.0,0.38,13.8,3.36,91.098,University of Massachusetts
31,Cycloaddition; Synthesis (Chemical); Cycloaddition Reaction,TC.798,14.0,0.63,32.1,3.12,42.637,University of Massachusetts
32,Gasification; Pyrolysis; Coal,TC.87,27.0,0.09,-9.0,3.03,98.527,University of Massachusetts
33,Fiber Optic Networks; Quality Of Service; Network Architecture,TC.95,95.0,0.35,-16.8,3.03,87.21600000000001,University of Massachusetts
34,Curcumin; Curcuma; Ginger,TC.1127,7.0,0.12,-,2.94,71.62,University of Massachusetts
35,European Union (EU); Europe; Governance,TC.505,14.0,0.13,-36.4,2.93,46.318999999999996,University of Massachusetts
36,Wireless Sensor Networks; Sensor Nodes; Routing Protocols,TC.27,31.0,0.05,-100.0,2.92,96.51899999999999,University of Massachusetts
37,Electric Power Transmission Networks; Wind Power; Electric Power Distribution,TC.28,33.0,0.05,68.2,2.84,99.13,University of Massachusetts
38,Cryptography; Authentication; Data Privacy,TC.84,96.0,0.24,54.5,2.83,93.24,University of Massachusetts
39,Organic Light Emitting Diodes (OLED); Solar Cells; Conjugated Polymers,TC.61,189.0,0.45,64.1,2.83,99.598,University of Massachusetts
40,Buildings; Design; Urban Planning,TC.857,6.0,0.08,-100.0,2.81,59.772,University of Massachusetts
41,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,97.0,0.23,-0.9,2.8,93.17299999999999,University of Massachusetts
42,Nanoparticles; Metal Nanoparticles; Nanostructures,TC.700,120.0,0.88,-10.6,2.78,94.98,University of Massachusetts
43,Catalysts; Zeolites; Hydrogenation,TC.7,53.0,0.1,-32.1,2.76,99.73200000000001,University of Massachusetts
44,Teachers; Language; Student,TC.265,14.0,0.07,-80.8,2.76,73.36,University of Massachusetts
45,Judgment; Decision Making; Probability,TC.780,7.0,0.11,171.3,2.75,54.886,University of Massachusetts
46,Weeds; Herbicides; Weed Control,TC.533,19.0,0.33,44.2,2.74,57.497,University of Massachusetts
47,Soil; Biochar; Soil Organic Carbon,TC.35,69.0,0.21,-37.2,2.73,98.059,University of Massachusetts
48,Breast Neoplasms; Genetic Testing; Risk,TC.587,17.0,0.17,-17.5,2.71,80.991,University of Massachusetts
49,Wheat; Triticum; Triticum Aestivum,TC.617,6.0,0.12,-56.0,2.71,58.501000000000005,University of Massachusetts
0,Ozonization; Degradation; Wastewater Treatment,TC.206,2.0,0.01,-100.0,18.98,98.728,University of Nairobi
1,Squamous Cell Carcinoma; Head And Neck Neoplasms; Carcinoma,TC.264,1.0,0.01,-,18.17,76.84100000000001,University of Nairobi
2,Students; Science; Learning,TC.230,1.0,0.01,-,11.55,70.75,University of Nairobi
3,Volcanoes; Volcanic Eruption; Volcanology,TC.465,1.0,0.02,-,8.78,70.415,University of Nairobi
4,Editorial; Periodicals As Topic; Publications,TC.1122,1.0,0.01,-,8.36,26.706999999999997,University of Nairobi
5,Party; Election; Voter,TC.172,4.0,0.02,-,8.05,78.179,University of Nairobi
6,Nuclear Envelope; Nuclear Pore; Cell Nucleus Active Transport,TC.1370,1.0,0.03,-,8.02,52.208999999999996,University of Nairobi
7,Rehabilitation; Depression; Patients,TC.601,1.0,0.01,-100.0,7.82,59.303999999999995,University of Nairobi
8,Japan; Japanese; Korea,TC.949,1.0,0.02,-,7.65,6.024,University of Nairobi
9,Science; Risks; Nanotechnology,TC.550,7.0,0.07,194.2,7.25,71.687,University of Nairobi
10,Morals; Research; Behavior,TC.267,1.0,0.01,-,7.21,88.01899999999999,University of Nairobi
11,Eye; Glaucoma; Cataract,TC.19,15.0,0.04,-1.1,6.92,90.83,University of Nairobi
12,Health; Research; Income,TC.1068,43.0,0.67,155.1,6.32,60.71,University of Nairobi
13,Curcumin; Curcuma; Ginger,TC.1127,2.0,0.03,-,5.49,71.62,University of Nairobi
14,Women; Cesarean Section; Parturition,TC.397,14.0,0.12,-35.4,5.39,67.202,University of Nairobi
15,Health; Delivery Of Health Care; Women,TC.424,57.0,0.41,-7.7,5.31,76.908,University of Nairobi
16,Forests; Landscapes; Plants,TC.151,3.0,0.01,-,4.74,94.712,University of Nairobi
17,Plants; Rhizosphere; Rhizobium,TC.488,2.0,0.02,-,4.44,83.4,University of Nairobi
18,Forgiveness; Communication; Students,TC.768,3.0,0.05,-,4.18,44.913000000000004,University of Nairobi
19,Learning; Geriatrics; Students,TC.923,1.0,0.02,-,3.98,33.4,University of Nairobi
20,Iron; Anemia; Erythropoietin,TC.238,7.0,0.05,-51.4,3.91,83.133,University of Nairobi
21,Celiac Disease; Glutens; Gluten-Free Diet,TC.919,1.0,0.02,-,3.63,64.592,University of Nairobi
22,Post-Traumatic Stress Disorders; Wounds And Injuries; Disasters,TC.283,5.0,0.03,62.1,3.44,83.936,University of Nairobi
23,Pneumonia; Streptococcus Pneumoniae; Anti-Bacterial Agents,TC.159,14.0,0.09,-,3.39,82.79799999999999,University of Nairobi
24,Personality; Borderline Personality Disorder; Personality Disorders,TC.689,2.0,0.03,-,3.36,62.985,University of Nairobi
25,Periodicals As Topic; Open Access; Library,TC.1015,6.0,0.11,-100.0,3.16,41.431999999999995,University of Nairobi
26,Melanesia; Anthropology; Australia,TC.645,5.0,0.08,134.7,3.09,26.439,University of Nairobi
27,Contraception; Women; Contraceptive Agents,TC.409,6.0,0.07,-0.6,3.09,60.776,University of Nairobi
28,Odontogenic Tumors; Ameloblastoma; Odontogenic Cysts,TC.1312,3.0,0.1,-100.0,3.02,9.036,University of Nairobi
29,Blood; Blood Transfusion; Patients,TC.272,1.0,0.01,-,2.93,74.297,University of Nairobi
30,Retroelements; Genome; DNA Transposable Elements,TC.1138,1.0,0.03,-,2.87,45.983999999999995,University of Nairobi
31,Indonesia; Malaysia; Thailand,TC.676,2.0,0.03,-13.1,2.83,24.9,University of Nairobi
32,Pharmacists; Pharmaceutical Preparations; Pharmacy,TC.199,2.0,0.01,-,2.72,79.183,University of Nairobi
33,Bacteriophages; Genome; Viruses,TC.1232,2.0,0.06,-,2.67,61.913999999999994,University of Nairobi
34,Xanthones; Garcinia; Mangifera,TC.1391,1.0,0.03,-,2.61,43.24,University of Nairobi
35,Wind Turbines; Wind Power; Asynchronous Generators,TC.423,1.0,0.01,-,2.57,85.609,University of Nairobi
36,Stroke; Gait; Rehabilitation,TC.48,1.0,0.0,-,2.55,96.787,University of Nairobi
37,Roman; Rome; Ancient,TC.114,2.0,0.02,-,2.55,11.177999999999999,University of Nairobi
38,Early Modern; Eighteenth Century; Venice,TC.1033,2.0,0.05,-,2.52,3.1460000000000004,University of Nairobi
39,Primates; Pan Troglodytes; Behavior,TC.350,13.0,0.14,-37.7,2.5,75.435,University of Nairobi
40,Carotenoids; Vitamin A; Crocus,TC.747,2.0,0.04,-,2.39,64.926,University of Nairobi
41,Beers; Humulus; Hops,TC.1445,1.0,0.06,-,2.36,28.781999999999996,University of Nairobi
42,Toxicology; Pharmaceutical Preparations; Risk Assessment,TC.970,2.0,0.05,-100.0,2.3,53.882,University of Nairobi
43,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,1.0,0.0,-,2.29,99.398,University of Nairobi
44,Ultrashort Pulses; Laser Induced Breakdown Spectroscopy; Ultrafast Lasers,TC.435,2.0,0.02,8.3,2.27,76.104,University of Nairobi
45,Research; Clinical Trials As Topic; Patients,TC.463,2.0,0.02,-100.0,2.24,62.048,University of Nairobi
46,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,11.0,0.03,77.6,2.18,97.72399999999999,University of Nairobi
47,G-Protein-Coupled Receptors; Arrestins; Ligands,TC.615,1.0,0.02,-,2.17,72.423,University of Nairobi
48,Microsatellite Repeats; Breeds; Swine,TC.1005,1.0,0.03,-,2.16,31.258000000000003,University of Nairobi
49,Library; Librarian; Information,TC.277,4.0,0.03,-,2.14,49.933,University of Nairobi
0,Health; Research; Income,TC.1068,21.0,0.28,155.1,65.17,60.71,University of Rochester
1,Clostridium Difficile; Clostridium Infections; Anthrax,TC.610,20.0,0.23,-73.0,10.11,66.934,University of Rochester
2,Detectors; High Energy Physics; Readout Systems,TC.560,33.0,0.34,48.1,6.96,45.716,University of Rochester
3,Pharmaceutical Preparations; Generic Drugs; Commerce,TC.924,18.0,0.26,39.7,6.46,44.98,University of Rochester
4,Psychoanalysis; Psychotherapy; Patients,TC.289,13.0,0.09,98.5,6.2,25.77,University of Rochester
5,Allergens; Hypersensitivity; Atopic Dermatitis,TC.116,54.0,0.23,395.5,5.87,90.62899999999999,University of Rochester
6,Obesity; Motor Activity; Child,TC.18,76.0,0.11,-29.1,5.79,99.197,University of Rochester
7,Health; Costs And Cost Analysis; Neoplasms,TC.584,26.0,0.2,-56.9,5.72,72.892,University of Rochester
8,Students; Teaching; Education; E-Learning,TC.200,22.0,0.07,97.2,5.7,86.27799999999999,University of Rochester
9,Memristors; MOSFET Devices; Data Storage Equipment,TC.131,29.0,0.1,143.6,5.38,90.295,University of Rochester
10,Hyponatremia; Sodium; Hyperkalemia,TC.1162,35.0,0.8,-1.1,5.08,32.664,University of Rochester
11,Acoustics; Architectural Acoustics; Acoustic Waves,TC.647,8.0,0.09,-,4.83,41.968,University of Rochester
12,Photocatalysis; Photocatalysts; Solar Cells,TC.8,73.0,0.07,-,4.69,99.93299999999999,University of Rochester
13,Nanoparticles; Metal Nanoparticles; Nanostructures,TC.700,21.0,0.12,-64.2,4.67,94.98,University of Rochester
14,Alzheimer Disease; Dementia; Amyloid,TC.32,114.0,0.23,-29.7,4.61,98.795,University of Rochester
15,Autophagy; Sirolimus; Neoplasms,TC.627,27.0,0.16,-45.4,4.55,92.57,University of Rochester
16,Pulmonary Hypertension; Pulmonary Artery; Patients,TC.492,26.0,0.27,-57.7,4.55,66.064,University of Rochester
17,Aquaporins; Epithelial Sodium Channels; Taurine,TC.347,39.0,0.49,-29.4,4.48,64.525,University of Rochester
18,T-Lymphocytes; Neoplasms; Immunotherapy,TC.12,111.0,0.17,10.4,4.4,99.665,University of Rochester
19,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,12.0,0.15,-,4.31,52.677,University of Rochester
20,Cryptography; Authentication; Data Privacy,TC.84,55.0,0.11,99.4,4.29,93.24,University of Rochester
21,Anti-Bacterial Agents; Infection; Methicillin-Resistant Staphylococcus Aureus,TC.16,97.0,0.17,-49.1,4.27,98.26,University of Rochester
22,Sepsis; Acute Kidney Injury; Patients,TC.251,35.0,0.15,134.5,4.2,88.15299999999999,University of Rochester
23,Renal Cell Carcinoma; Nephrectomy; Neoplasms,TC.341,32.0,0.22,-31.6,4.1,70.14699999999999,University of Rochester
24,Stomach Neoplasms; Esophageal Neoplasms; Gastrectomy,TC.309,23.0,0.13,6.6,4.1,75.904,University of Rochester
25,Breast Neoplasms; Patients; Mammography,TC.89,44.0,0.14,-29.8,4.03,90.897,University of Rochester
26,Rheumatoid Arthritis; Psoriasis; Patients,TC.130,103.0,0.37,37.6,4.0,91.165,University of Rochester
27,Sports; Students; Athletes,TC.443,85.0,0.57,-16.7,4.0,73.293,University of Rochester
28,Rotavirus; Norovirus; Coronavirus,TC.403,35.0,0.26,-67.4,3.93,81.66,University of Rochester
29,Astrocytes; Glutamic Acid; Brain,TC.986,34.0,0.69,30.3,3.87,68.809,University of Rochester
30,Pain; Neuralgia; Chronic Pain,TC.140,75.0,0.31,55.7,3.79,90.56200000000001,University of Rochester
31,Metagenome; Probiotics; Bacteria,TC.215,17.0,0.06,-4.3,3.73,98.661,University of Rochester
32,MicroRNAs; Long Untranslated RNA; Neoplasms,TC.219,68.0,0.12,16.0,3.72,99.398,University of Rochester
33,Teachers; Language; Student,TC.265,16.0,0.07,130.9,3.71,73.36,University of Rochester
34,Oceans; Lakes; Dissolved Organic Matter,TC.52,18.0,0.06,-,3.64,95.984,University of Rochester
35,Kisspeptins; Gonadotropin-Releasing Hormone; Estradiol,TC.379,8.0,0.13,-69.4,3.57,58.701,University of Rochester
36,Migraine Disorders; Headache; Patients,TC.392,23.0,0.23,2.1,3.5,64.391,University of Rochester
37,Decay; Quarks; Neutrinos,TC.6,1028.0,1.84,-4.7,3.49,98.39399999999999,University of Rochester
38,Cytology; Image Segmentation; Medical Imaging,TC.862,21.0,0.25,-21.3,3.48,78.046,University of Rochester
39,Parkinson Disease; Deep Brain Stimulation; Patients,TC.102,149.0,0.48,-19.3,3.47,95.85,University of Rochester
40,Heart Arrest; Cardiopulmonary Resuscitation; Out-Of-Hospital Cardiac Arrest,TC.496,22.0,0.18,64.4,3.46,70.884,University of Rochester
41,Methods; Test; Psychometrics,TC.962,21.0,0.32,101.7,3.44,39.424,University of Rochester
42,Hepacivirus; Hepatitis B Virus; Hepatitis C,TC.58,18.0,0.05,31.9,3.41,95.448,University of Rochester
43,Industry; Research; Marketing,TC.36,18.0,0.04,-1.0,3.39,96.586,University of Rochester
44,Sarcoidosis; Granuloma; Patients,TC.1112,8.0,0.2,-,3.38,19.344,University of Rochester
45,Multiple Sclerosis; Patients; Neuromyelitis Optica,TC.304,46.0,0.25,-10.0,3.37,87.95200000000001,University of Rochester
46,Carbon Capture; Shale; Storage (Materials),TC.635,13.0,0.09,-52.4,3.35,80.25399999999999,University of Rochester
47,Pharmaceutical Preparations; P-Glycoprotein; Pharmacokinetics,TC.381,9.0,0.09,-62.8,3.31,75.703,University of Rochester
48,Hydrocephalus; Cerebrospinal Fluid; Patients,TC.416,44.0,0.43,63.5,3.31,45.515,University of Rochester
49,Myasthenia Gravis; Thymoma; Encephalitis,TC.810,14.0,0.19,-100.0,3.29,51.205,University of Rochester
0,Prostatic Neoplasms; Prostate; Prostatectomy,TC.141,53.0,0.23,-4.3,11.88,94.779,University of Sheffield
1,Science; Risks; Nanotechnology,TC.550,42.0,0.44,174.6,11.08,71.687,University of Sheffield
2,Particulate Matter; Air Pollution; Air Pollutants,TC.431,15.0,0.12,87.5,10.08,89.09,University of Sheffield
3,Research; Science; Periodicals As Topic,TC.932,25.0,0.35,12.8,6.63,73.42699999999999,University of Sheffield
4,Galaxies; Stars; Planets,TC.1,366.0,0.57,38.8,6.33,99.264,University of Sheffield
5,Health; Delivery Of Health Care; Women,TC.424,30.0,0.22,-43.8,5.74,76.908,University of Sheffield
6,Urinary Bladder Neoplasms; Cystectomy; Carcinoma,TC.417,49.0,0.52,-23.3,5.11,66.131,University of Sheffield
7,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,73.0,0.51,352.8,4.82,78.581,University of Sheffield
8,Decay; Quarks; Neutrinos,TC.6,561.0,1.16,37.3,4.79,98.39399999999999,University of Sheffield
9,Tuberculosis; Mycobacterium Tuberculosis; Multidrug-Resistant Tuberculosis,TC.72,27.0,0.1,11.4,4.67,91.23200000000001,University of Sheffield
10,Autophagy; Sirolimus; Neoplasms,TC.627,25.0,0.18,-,4.58,92.57,University of Sheffield
11,Health Literacy; Patients; Internet,TC.717,25.0,0.26,-,4.52,69.612,University of Sheffield
12,Clinical Trials As Topic; Therapeutics; Methods,TC.883,33.0,0.55,85.5,4.47,55.89,University of Sheffield
13,Insulin; Type 2 Diabetes Mellitus; Glucose,TC.46,114.0,0.31,2.1,4.15,97.72399999999999,University of Sheffield
14,Aerosols; Air Quality; Atmospheric Aerosols,TC.42,45.0,0.15,53.8,3.85,97.59,University of Sheffield
15,Celiac Disease; Glutens; Gluten-Free Diet,TC.919,43.0,0.81,-11.9,3.81,64.592,University of Sheffield
16,Museums; Art; Culture,TC.759,21.0,0.27,312.3,3.77,39.357,University of Sheffield
17,Graphene; Carbon Nanotubes; Nanotubes,TC.22,49.0,0.07,56.8,3.76,99.866,University of Sheffield
18,Breast Neoplasms; Genetic Testing; Risk,TC.587,67.0,0.68,-17.5,3.74,80.991,University of Sheffield
19,Sarcopenia; Patients; Aged,TC.782,22.0,0.23,-79.4,3.71,82.12899999999999,University of Sheffield
20,Depression; Bipolar Disorder; Major Depressive Disorder,TC.175,14.0,0.09,139.8,3.61,88.68799999999999,University of Sheffield
21,Remote Sensing; Image Classification; Satellite Imagery,TC.153,29.0,0.1,-64.6,3.59,95.11399999999999,University of Sheffield
22,Brain Injuries; Wounds And Injuries; Patients,TC.258,36.0,0.21,39.3,3.58,87.015,University of Sheffield
23,Health; Research; Income,TC.1068,24.0,0.37,-15.0,3.55,60.71,University of Sheffield
24,Percutaneous Coronary Intervention; Patients; Myocardial Infarction,TC.53,154.0,0.5,-18.1,3.52,93.10600000000001,University of Sheffield
25,Endocarditis; Aneurysm; Patients,TC.1018,21.0,0.46,108.9,3.51,24.766,University of Sheffield
26,Supply Chains; Supply Chain Management; Industry,TC.146,31.0,0.12,-0.5,3.47,95.382,University of Sheffield
27,Archaeology; Shipwrecks; Archaeological,TC.990,14.0,0.33,-69.1,3.32,11.446,University of Sheffield
28,Arabidopsis; Plants; Genes,TC.11,72.0,0.16,7.2,3.27,98.86200000000001,University of Sheffield
29,Israel; Text; Ancient,TC.338,23.0,0.33,-75.4,3.24,17.000999999999998,University of Sheffield
30,Vitamin D; Vitamin D Deficiency; Parathyroid Hormone,TC.187,45.0,0.23,53.9,3.22,89.625,University of Sheffield
31,Sports; Students; Athletes,TC.443,13.0,0.11,-,3.16,73.293,University of Sheffield
32,Mycorrhizal Fungi; Basidiomycota; Fungus,TC.479,19.0,0.28,66.5,3.12,68.005,University of Sheffield
33,Forests; Landscapes; Plants,TC.151,112.0,0.51,6.4,3.12,94.712,University of Sheffield
34,Cholesterol; Lipids; Atherosclerosis,TC.79,12.0,0.05,272.0,3.11,94.444,University of Sheffield
35,Genome; Neoplasms; Genes,TC.436,16.0,0.11,91.8,3.11,94.04299999999999,University of Sheffield
36,Software Engineering; Models; Software Design,TC.49,120.0,0.32,-5.0,3.04,90.964,University of Sheffield
37,Stormwater; Storm Sewers; Rainwater,TC.876,18.0,0.28,-51.8,3.01,67.403,University of Sheffield
38,Schools; Students; Disability,TC.394,17.0,0.19,-50.0,3.0,51.272,University of Sheffield
39,Infertility; Twins; Assisted Reproductive Techniques,TC.625,16.0,0.22,-1.3,3.0,52.141999999999996,University of Sheffield
40,Bone And Bones; Osteoporosis; Bone Density,TC.45,317.0,1.12,22.0,2.95,92.97200000000001,University of Sheffield
41,Design; Human Computer Interaction; Websites,TC.742,15.0,0.19,-,2.94,54.15,University of Sheffield
42,Justice; Theory; Human Rights,TC.570,66.0,0.65,8.3,2.91,39.759,University of Sheffield
43,Research; Technology; Industry,TC.637,15.0,0.15,292.9,2.91,70.281,University of Sheffield
44,Multiple Sclerosis; Patients; Neuromyelitis Optica,TC.304,15.0,0.1,-40.0,2.9,87.95200000000001,University of Sheffield
45,Glaciers; Holocene; Glacial Geology,TC.103,185.0,1.13,-5.2,2.87,91.098,University of Sheffield
46,Industry; Innovation; Entrepreneurship,TC.24,107.0,0.23,-15.2,2.87,97.256,University of Sheffield
47,Health; Costs And Cost Analysis; Neoplasms,TC.584,190.0,1.75,-0.2,2.86,72.892,University of Sheffield
48,Sensors; Accelerometers; Smartphones,TC.880,20.0,0.2,9.9,2.84,69.813,University of Sheffield
49,Algorithms; Computer Vision; Models,TC.0,152.0,0.11,-48.0,2.83,99.465,University of Sheffield
0,Health; Research; Income,TC.1068,14.0,0.22,155.1,96.98,60.71,University of Southampton
1,Science; Risks; Nanotechnology,TC.550,21.0,0.22,-26.5,22.89,71.687,University of Southampton
2,Adolescent; Pediatrics; Schools,TC.1224,14.0,0.39,-7.9,21.01,39.558,University of Southampton
3,Health; Delivery Of Health Care; Women,TC.424,60.0,0.43,-25.0,10.04,76.908,University of Southampton
4,Hypertension; Blood Pressure; Patients,TC.157,16.0,0.1,-27.2,9.47,82.932,University of Southampton
5,Spinal Cord Injuries; Wheelchairs; Rehabilitation,TC.841,42.0,0.67,-85.6,9.31,52.677,University of Southampton
6,Detectors; High Energy Physics; Readout Systems,TC.560,16.0,0.2,-15.4,7.27,45.716,University of Southampton
7,Dengue; Viruses; Dengue Virus,TC.170,31.0,0.13,515.8,6.13,98.32700000000001,University of Southampton
8,Microglia; Brain; Alzheimer Disease,TC.1331,18.0,0.6,-53.4,5.63,66.734,University of Southampton
9,Acute Myeloid Leukemia; Patients; Precursor Cell Lymphoblastic Leukemia-Lymphoma,TC.134,54.0,0.24,-60.3,5.36,92.436,University of Southampton
10,Obesity; Motor Activity; Child,TC.18,148.0,0.27,63.7,5.31,99.197,University of Southampton
11,Alcohols; Ethanol; Alcohol Drinking,TC.433,13.0,0.19,-51.1,5.08,67.26899999999999,University of Southampton
12,Research; Meta-Analysis As Topic; Guidelines As Topic,TC.356,99.0,0.69,-3.6,5.05,78.581,University of Southampton
13,Alcohols; Reward; Cocaine,TC.132,14.0,0.08,-79.8,5.04,92.771,University of Southampton
14,Telemedicine; Technology; Patients,TC.851,26.0,0.43,-50.6,4.83,50.535,University of Southampton
15,Metagenome; Probiotics; Bacteria,TC.215,16.0,0.07,27.7,4.64,98.661,University of Southampton
16,Idiopathic Pulmonary Fibrosis; Interstitial Lung Diseases; Langerhans-Cell Histiocytosis,TC.673,40.0,0.55,35.3,4.48,59.638999999999996,University of Southampton
17,Autophagy; Sirolimus; Neoplasms,TC.627,30.0,0.22,-59.1,4.31,92.57,University of Southampton
18,Lymphoma; Diffuse Large B-Cell Lymphoma; Patients,TC.62,129.0,0.49,62.9,4.31,90.428,University of Southampton
19,Fatty Liver; Liver Diseases; Alcoholic Fatty Liver,TC.1042,36.0,0.52,-61.7,4.3,77.175,University of Southampton
20,Nurses; Nursing; Students,TC.212,70.0,0.45,113.5,4.09,68.273,University of Southampton
21,Research; Science; Periodicals As Topic,TC.932,20.0,0.28,-,4.05,73.42699999999999,University of Southampton
22,Galaxies; Stars; Planets,TC.1,874.0,1.36,27.0,4.01,99.264,University of Southampton
23,Hydroxyapatite; Calcium Phosphate; Scaffolds,TC.247,18.0,0.1,-25.9,3.95,93.507,University of Southampton
24,Eye; Optical Coherence Tomography; Macular Degeneration,TC.33,80.0,0.21,50.0,3.73,94.57799999999999,University of Southampton
25,Care; Child; Child Welfare,TC.987,18.0,0.36,-2.3,3.72,38.486999999999995,University of Southampton
26,Nurses; Nurse Practitioners; Nursing,TC.839,31.0,0.57,181.0,3.7,35.141,University of Southampton
27,Neolithic; Bronze Age; Iron Age,TC.354,47.0,0.75,40.5,3.66,20.348,University of Southampton
28,Catheters; Renal Dialysis; Central Venous Catheters,TC.651,11.0,0.14,-100.0,3.6,43.306999999999995,University of Southampton
29,Soil; Biochar; Soil Organic Carbon,TC.35,24.0,0.07,27.2,3.59,98.059,University of Southampton
30,Cloud Computing; Clouds; Distributed Computer Systems,TC.70,40.0,0.1,-41.6,3.58,93.17299999999999,University of Southampton
31,Sepsis; Acute Kidney Injury; Patients,TC.251,26.0,0.14,36.8,3.44,88.15299999999999,University of Southampton
32,Hypertension; Rats; Baroreflex,TC.804,37.0,1.41,695.2,3.41,41.031000000000006,University of Southampton
33,Pervasive Child Development Disorders; Autistic Disorder; Child,TC.139,72.0,0.3,108.9,3.4,93.976,University of Southampton
34,Diamonds; Diamond Films; Carbon Films,TC.352,16.0,0.19,-80.0,3.4,74.029,University of Southampton
35,Metallic Glass; Amorphous Alloys; Alloys,TC.361,16.0,0.16,-,3.38,86.68,University of Southampton
36,Forests; Landscapes; Plants,TC.151,87.0,0.4,237.0,3.33,94.712,University of Southampton
37,Allergens; Hypersensitivity; Atopic Dermatitis,TC.116,169.0,0.86,-9.6,3.29,90.62899999999999,University of Southampton
38,Hydrogen Sulfide; Cystathionine Gamma-Lyase; Sulfides,TC.1365,15.0,0.43,92.3,3.28,62.516999999999996,University of Southampton
39,Vehicle Routing; Algorithms; Vehicles,TC.931,42.0,0.63,-1.9,3.28,62.181999999999995,University of Southampton
